Metadata_plate_map_name,Metadata_cell_type,Metadata_batch_id,Metadata_Concentration_mgmL,Metadata_Concentration_ugmL,Metadata_Concentration_mM,Metadata_Concentration_uM,Metadata_Volume_uL,Metadata_Volume_nL,Metadata_Solvent,Metadata_Formula_Weight,Metadata_Molecular_Weight,Metadata_control_type,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsIncludingEdges,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Count_NucleiIncludingEdges,Metadata_Object_Count,Metadata_Batch,Metadata_Media,Metadata_OASIS_ID,Metadata_PREFERRED_NAME,Metadata_Compound,Metadata_Treatment,Metadata_reference_index,n_pos_pairs,n_total_pairs,average_precision
BR00147153,U2OS,BRD-U00145680-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147153,D15,9,2237,2502,2237,2237,2502,2237,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DEX,-1,23,119,0.22424724171305896
BR00147153,U2OS,BRD-A06352418-001-30-9,0.064638,64.638,0.13704,137.04,0.12,120,DMSO,471.69,471.31,,BR00147153,D17,9,2282,2532,2282,2282,2532,2282,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS822,Terfenadine,Terfenadine,Terfenadine_DEX,-1,23,119,0.2177539869503007
BR00147153,U2OS,BRD-U00145675-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147153,D18,9,2177,2421,2177,2177,2421,2177,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DEX,-1,23,119,0.791533996773044
BR00147153,U2OS,BRD-A50157456-065-26-9,18.288,18288.0,33.333,33333.0,0.12,120,DMSO,548.65,225.14,,BR00147153,D20,9,2202,2449,2202,2202,2449,2202,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1283,,OASIS1283,OASIS1283_DEX,-1,23,119,0.26005332964178673
BR00147153,U2OS,BRD-K01826056-003-03-9,6.8547,6854.7,33.333,33333.0,0.12,120,DMSO,205.64,169.07,,BR00147153,D21,9,2088,2331,2088,2088,2331,2088,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1115,,OASIS1115,OASIS1115_DEX,-1,23,119,0.47247291247981377
BR00147153,U2OS,BRD-U00146221-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147153,D22,9,1322,1499,1322,1322,1499,1322,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DEX,-1,23,119,0.6847213852914381
BR00147153,U2OS,BRD-K28307902-001-28-9,0.34101,341.01,1.2346,1234.6,0.12,120,DMSO,276.21,276.07,,BR00147153,D23,9,2271,2524,2271,2271,2524,2271,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS014,Flutamide,Flutamide,Flutamide_DEX,-1,23,119,0.18764948736719028
BR00147153,U2OS,BRD-U00146215-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147153,D24,9,2293,2549,2293,2293,2549,2293,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DEX,-1,22,118,0.16982574485030724
BR00147153,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147153,E01,9,2096,2328,2096,2096,2328,2096,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DEX,-1,11,107,0.21572550430379353
BR00147153,U2OS,BRD-K00140312-065-01-9,0.47785,477.86,1.2333,1233.3,0.12,120,DMSO,387.45,289.17,,BR00147153,E02,9,2236,2494,2236,2236,2494,2236,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS982,,OASIS982,OASIS982_DEX,-1,23,119,0.2225093210390256
BR00147153,U2OS,BRD-A97701745-001-20-9,0.91973,919.73,3.7037,3703.7,0.12,120,DMSO,248.33,248.15,,BR00147153,E03,9,2102,2328,2102,2102,2328,2102,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1433,Pindolol,Pindolol,Pindolol_DEX,-1,23,119,0.17596377124690438
BR00147153,U2OS,BRD-K01825106-001-06-9,4.2167,4216.7,11.111,11111.0,0.12,120,DMSO,379.5,379.21,,BR00147153,E04,9,2080,2308,2080,2080,2308,2080,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1480,Donepezil,Donepezil,Donepezil_DEX,-1,23,119,0.6357427498725986
BR00147153,U2OS,BRD-K22031190-001-27-9,0.92667,926.67,3.7037,3703.7,0.12,120,DMSO,250.2,250.04,,BR00147153,E05,9,2166,2411,2166,2166,2411,2166,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DEX,-1,23,119,0.2160825918087693
BR00147153,U2OS,BRD-U00145680-001-01-9,,,0.005075,5.0754,0.12,120,DMSO,,,,BR00147153,E06,9,2036,2246,2036,2036,2246,2036,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DEX,-1,23,119,0.1808208925515935
BR00147153,U2OS,BRD-K47278471-003-31-9,0.12009,120.09,0.41152,411.52,0.12,120,DMSO,291.82,255.16,,BR00147153,E07,9,2224,2458,2224,2224,2458,2224,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DEX,-1,23,119,0.18960236184966545
BR00147153,U2OS,BRD-K01825098-003-05-9,0.016684,16.684,0.045725,45.725,0.12,120,DMSO,364.87,328.18,,BR00147153,E08,9,2197,2428,2197,2197,2428,2197,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS084,,OASIS084,OASIS084_DEX,-1,23,119,0.17286173082744166
BR00147153,U2OS,BRD-U00146218-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147153,E09,9,2049,2272,2049,2049,2272,2049,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DEX,-1,23,119,0.4400157418123669
BR00147153,U2OS,BRD-K82795137-001-31-9,0.15757,157.57,0.41152,411.52,0.12,120,DMSO,382.89,382.14,,BR00147153,E10,9,2154,2393,2154,2154,2393,2154,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS302,Loratadine,Loratadine,Loratadine_DEX,-1,23,119,0.26255507586383037
BR00147153,U2OS,BRD-K81473089-001-30-9,0.027197,27.197,0.13717,137.17,0.12,120,DMSO,198.27,198.12,,BR00147153,E12,9,2147,2384,2147,2147,2384,2147,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS082,Tacrine,Tacrine,Tacrine_DEX,-1,23,119,0.2928340823036416
BR00147153,U2OS,BRD-U00145635-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147153,E13,9,2114,2368,2114,2114,2368,2114,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DEX,-1,23,119,0.22599974295694863
BR00147153,U2OS,BRD-K73381542-001-27-9,0.61929,619.29,3.7037,3703.7,0.12,120,DMSO,167.21,167.09,,BR00147153,E14,9,2147,2393,2147,2147,2393,2147,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DEX,-1,23,119,0.36932149827284433
BR00147153,U2OS,BRD-K58550667-001-12-9,0.666,666.0,1.7011,1701.1,0.12,120,DMSO,391.51,391.23,,BR00147153,E15,9,2102,2350,2102,2102,2350,2102,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-K58550667-001-12-9,BRD-K58550667-001-12-9_DEX,-1,11,107,0.3328972970409613
BR00147153,U2OS,BRD-U00145679-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147153,E16,9,1479,1626,1479,1479,1626,1479,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DEX,-1,23,119,0.7679116000479107
BR00147153,U2OS,BRD-A97104540-004-17-9,0.47441,474.41,1.2346,1234.6,0.12,120,DMSO,384.27,303.15,,BR00147153,E17,9,2130,2359,2130,2130,2359,2130,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DEX,-1,23,119,0.35116459650821225
BR00147153,U2OS,BRD-U00146220-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147153,E18,9,1909,2093,1909,1909,2093,1909,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DEX,-1,23,119,0.8077417822114282
BR00147153,U2OS,BRD-U00146215-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147153,E19,5,6,6,6,6,6,6,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DEX,-1,22,118,0.23619029448964285
BR00147153,U2OS,BRD-U00145681-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147153,E20,9,2075,2318,2075,2075,2318,2075,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DEX,-1,23,119,0.30895895395708434
BR00147153,U2OS,BRD-K00003619-001-04-9,0.9418,941.8,3.7037,3703.7,0.12,120,DMSO,254.28,254.09,,BR00147153,E21,9,2168,2429,2168,2168,2429,2168,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DEX,-1,23,119,0.19756000729025858
BR00147153,U2OS,BRD-K93461745-003-28-9,0.17365,173.65,0.41152,411.52,0.12,120,DMSO,421.97,385.25,,BR00147153,E23,9,2114,2354,2114,2114,2354,2114,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS797,,OASIS797,OASIS797_DEX,-1,23,119,0.1820985337399868
BR00147153,U2OS,BRD-K51544265-001-13-9,1.8575,1857.5,3.7037,3703.7,0.12,120,DMSO,501.51,501.17,,BR00147153,E24,9,1927,2129,1927,1927,2129,1927,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DEX,-1,23,119,0.4563623890790872
BR00147153,U2OS,BRD-K01825098-003-05-9,0.15015,150.15,0.41152,411.52,0.12,120,DMSO,364.87,328.18,,BR00147153,F01,9,2202,2456,2202,2202,2456,2202,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS084,,OASIS084,OASIS084_DEX,-1,23,119,0.17738468783139577
BR00147153,U2OS,BRD-U00146218-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147153,F02,9,2164,2397,2164,2164,2397,2164,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DEX,-1,23,119,0.2784641862527852
BR00147153,U2OS,BRD-K68867920-051-16-9,1.0902,1090.2,1.2346,1234.6,0.12,120,DMSO,883.09,383.17,,BR00147153,F03,9,2115,2355,2115,2115,2355,2115,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1553,,OASIS1553,OASIS1553_DEX,-1,23,119,0.3110120987804136
BR00147153,U2OS,BRD-K92441787-001-10-9,3.8721,3872.1,11.111,11111.0,0.12,120,DMSO,348.49,348.21,,BR00147153,F05,9,2190,2433,2190,2190,2433,2190,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS742,Bexarotene,Bexarotene,Bexarotene_DEX,-1,23,119,0.7595603401008321
BR00147153,U2OS,BRD-K71879491-001-57-9,0.37092,370.92,1.2346,1234.6,0.12,120,DMSO,300.44,300.21,,BR00147153,F06,9,2206,2460,2206,2206,2460,2206,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DEX,-1,23,119,0.708371366012031
BR00147153,U2OS,BRD-U00146219-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147153,F07,9,1262,1368,1262,1262,1368,1262,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DEX,-1,23,119,0.44834198247338686
BR00147153,U2OS,BRD-U00146220-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147153,F09,9,2113,2338,2113,2113,2338,2113,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DEX,-1,23,119,0.25139015524359826
BR00147153,U2OS,BRD-K53857191-001-27-9,0.00625,6.2503,0.015226,15.226,0.12,120,DMSO,410.49,410.21,,BR00147153,F10,9,2186,2414,2186,2186,2414,2186,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1459,Risperidone,Risperidone,Risperidone_DEX,-1,23,119,0.25434841931420893
BR00147153,U2OS,BRD-U00145681-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147153,F11,9,2182,2426,2182,2182,2426,2182,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DEX,-1,23,119,0.24012685967647124
BR00147153,U2OS,BRD-U00146215-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147153,F12,9,2111,2322,2111,2111,2322,2111,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DEX,-1,22,118,0.307810352584319
BR00147153,U2OS,BRD-A50157456-065-26-9,0.025087,25.087,0.045725,45.725,0.12,120,DMSO,548.65,225.14,,BR00147153,F13,9,2149,2387,2149,2149,2387,2149,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1283,,OASIS1283,OASIS1283_DEX,-1,23,119,0.3225205590879302
BR00147153,U2OS,BRD-A99888680-001-08-9,0.019482,19.482,0.045679,45.679,0.12,120,DMSO,426.49,426.21,,BR00147153,F14,9,2183,2406,2183,2183,2406,2183,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DEX,-1,23,119,0.22828493024956983
BR00147153,U2OS,BRD-K46018455-001-31-9,0.1489,148.9,0.41152,411.52,0.12,120,DMSO,361.82,361.11,,BR00147153,F15,9,2167,2389,2167,2167,2389,2167,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DEX,-1,23,119,0.18551805253077566
BR00147153,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147153,F16,9,2184,2439,2184,2184,2439,2184,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DEX,-1,11,107,0.3609642347071189
BR00147153,U2OS,BRD-K74514084-001-12-9,0.006662,6.6618,0.015226,15.226,0.12,120,DMSO,437.52,437.16,,BR00147153,F17,9,2076,2310,2076,2076,2310,2076,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DEX,-1,23,119,0.6319846680170834
BR00147153,U2OS,BRD-K00003619-001-04-9,0.011627,11.627,0.045725,45.725,0.12,120,DMSO,254.28,254.09,,BR00147153,F18,9,2251,2503,2251,2251,2503,2251,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DEX,-1,23,119,0.23588812462431188
BR00147153,U2OS,BRD-U00145635-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147153,F19,9,2071,2288,2071,2071,2288,2071,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DEX,-1,23,119,0.24987921868691693
BR00147153,U2OS,BRD-K47557313-001-03-9,0.751,751.0,1.7009,1700.9,0.12,120,DMSO,441.52,441.22,,BR00147153,F20,9,2212,2426,2212,2212,2426,2212,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-K47557313-001-03-9,BRD-K47557313-001-03-9_DEX,-1,11,107,0.9385026737967915
BR00147153,U2OS,BRD-K28307902-001-28-9,0.01263,12.63,0.045725,45.725,0.12,120,DMSO,276.21,276.07,,BR00147153,F21,9,2242,2479,2242,2242,2479,2242,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS014,Flutamide,Flutamide,Flutamide_DEX,-1,23,119,0.19777209920747602
BR00147153,U2OS,BRD-K70401845-001-27-9,39.344,39344.0,100.0,100000.0,0.12,120,DMSO,393.44,393.17,,BR00147153,F22,9,1615,1797,1615,1615,1797,1615,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DEX,-1,23,119,0.830215213938847
BR00147153,U2OS,BRD-K47278471-003-31-9,29.182,29182.0,100.0,100000.0,0.12,120,DMSO,291.82,255.16,,BR00147153,F23,9,1956,2128,1956,1956,2128,1956,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DEX,-1,23,119,0.43274275416537494
BR00147153,U2OS,BRD-K81473089-001-30-9,0.24478,244.78,1.2346,1234.6,0.12,120,DMSO,198.27,198.12,,BR00147153,F24,9,2053,2271,2053,2053,2271,2053,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS082,Tacrine,Tacrine,Tacrine_DEX,-1,23,119,0.1850770216247595
BR00147153,U2OS,BRD-U00146215-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147153,G01,9,2269,2530,2269,2269,2530,2269,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DEX,-1,22,118,0.28740040056542804
BR00147153,U2OS,BRD-K51544265-001-13-9,50.151,50151.0,100.0,100000.0,0.12,120,DMSO,501.51,501.17,,BR00147153,G02,9,254,275,254,254,275,254,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DEX,-1,23,119,0.547535439418232
BR00147153,U2OS,BRD-A06352418-001-30-9,0.021546,21.546,0.045679,45.679,0.12,120,DMSO,471.69,471.31,,BR00147153,G03,9,2437,2675,2437,2437,2675,2437,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS822,Terfenadine,Terfenadine,Terfenadine_DEX,-1,23,119,0.255288868143831
BR00147153,U2OS,BRD-U00146217-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147153,G04,9,2308,2547,2308,2308,2547,2308,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DEX,-1,23,119,0.21498791329115188
BR00147153,U2OS,BRD-A36471396-001-07-9,0.12805,128.05,0.41111,411.11,0.12,120,DMSO,311.47,311.22,,BR00147153,G05,9,2097,2326,2097,2097,2326,2097,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1187,Biperiden,Biperiden,Biperiden_DEX,-1,23,119,0.19678087160817465
BR00147153,U2OS,BRD-K91188791-001-17-5,0.582,582.0,1.6996,1699.6,0.12,120,DMSO,342.43,342.22,,BR00147153,G06,9,2270,2512,2270,2270,2512,2270,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-K91188791-001-17-5,BRD-K91188791-001-17-5_DEX,-1,11,107,0.16479961609271954
BR00147153,U2OS,BRD-K00003619-001-04-9,8.4762,8476.2,33.333,33333.0,0.12,120,DMSO,254.28,254.09,,BR00147153,G07,9,2144,2379,2144,2144,2379,2144,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DEX,-1,23,119,0.2761871686170027
BR00147153,U2OS,BRD-K01826056-003-03-9,20.564,20564.0,100.0,100000.0,0.12,120,DMSO,205.64,169.07,,BR00147153,G08,9,163,170,163,163,170,163,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1115,,OASIS1115,OASIS1115_DEX,-1,23,119,0.27611116667844454
BR00147153,U2OS,BRD-K71879491-001-57-9,0.041213,41.213,0.13717,137.17,0.12,120,DMSO,300.44,300.21,,BR00147153,G09,9,2318,2582,2318,2318,2582,2318,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DEX,-1,23,119,0.5803673144351942
BR00147153,U2OS,BRD-K00140312-065-01-9,0.005899,5.8994,0.015226,15.226,0.12,120,DMSO,387.45,289.17,,BR00147153,G10,9,2224,2476,2224,2224,2476,2224,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS982,,OASIS982,OASIS982_DEX,-1,23,119,0.27827117401470536
BR00147153,U2OS,BRD-A29485665-001-18-9,0.059036,59.036,0.13717,137.17,0.12,120,DMSO,430.37,430.06,,BR00147153,G12,9,2218,2468,2218,2218,2468,2218,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DEX,-1,23,119,0.1878937864798275
BR00147153,U2OS,BRD-K01826519-003-12-9,14.183,14183.0,33.3,33300.0,0.12,120,DMSO,425.91,389.21,,BR00147153,G14,9,2154,2391,2154,2154,2391,2154,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1265,,OASIS1265,OASIS1265_DEX,-1,23,119,0.32556367879788134
BR00147153,U2OS,BRD-U00145675-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147153,G15,9,2105,2360,2105,2105,2360,2105,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DEX,-1,23,119,0.8345678397541715
BR00147153,U2OS,BRD-K93461745-003-28-9,0.52095,520.95,1.2346,1234.6,0.12,120,DMSO,421.97,385.25,,BR00147153,G16,9,2381,2637,2381,2381,2637,2381,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS797,,OASIS797,OASIS797_DEX,-1,23,119,0.24925309549455274
BR00147153,U2OS,BRD-U00146219-001-01-9,,,3.7037,3703.7,0.12,120,DMSO,,,,BR00147153,G17,9,2231,2490,2231,2231,2490,2231,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DEX,-1,23,119,0.421372552365285
BR00147153,U2OS,BRD-K92441787-001-10-9,0.047803,47.803,0.13717,137.17,0.12,120,DMSO,348.49,348.21,,BR00147153,G18,9,2373,2636,2373,2373,2636,2373,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS742,Bexarotene,Bexarotene,Bexarotene_DEX,-1,23,119,0.34280970694353036
BR00147153,U2OS,BRD-K68867920-051-16-9,88.309,88309.0,100.0,100000.0,0.12,120,DMSO,883.09,383.17,,BR00147153,G19,9,65,66,65,65,66,65,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1553,,OASIS1553,OASIS1553_DEX,-1,23,119,0.31910594925019525
BR00147153,U2OS,BRD-K73381542-001-27-9,1.8579,1857.9,11.111,11111.0,0.12,120,DMSO,167.21,167.09,,BR00147153,G20,9,2478,2735,2478,2478,2735,2478,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DEX,-1,23,119,0.2207447841424931
BR00147153,U2OS,BRD-U00145681-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147153,G21,9,2187,2424,2187,2187,2424,2187,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DEX,-1,23,119,0.4291734646418816
BR00147153,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147153,G22,9,2274,2511,2274,2274,2511,2274,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DEX,-1,11,107,0.13137472601989408
BR00147153,U2OS,BRD-U00146216-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147153,G23,9,2200,2441,2200,2200,2441,2200,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DEX,-1,23,119,0.18430093515445317
BR00147153,U2OS,BRD-K74514084-001-12-9,0.17987,179.87,0.41111,411.11,0.12,120,DMSO,437.52,437.16,,BR00147153,G24,9,2202,2448,2202,2202,2448,2202,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DEX,-1,23,119,0.7638095092377214
BR00147153,U2OS,BRD-U00146219-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147153,H01,9,2500,2766,2500,2500,2766,2500,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DEX,-1,23,119,0.20419942848249456
BR00147153,U2OS,BRD-U00145679-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147153,H03,9,2538,2795,2538,2538,2795,2538,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DEX,-1,23,119,0.34525626458980196
BR00147153,U2OS,BRD-K01826519-003-12-9,0.019455,19.455,0.045679,45.679,0.12,120,DMSO,425.91,389.21,,BR00147153,H04,9,2356,2601,2356,2356,2601,2356,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1265,,OASIS1265,OASIS1265_DEX,-1,23,119,0.28350193881002184
BR00147153,U2OS,BRD-U00145681-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147153,H05,9,2338,2584,2338,2338,2584,2338,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DEX,-1,23,119,0.18556200527659908
BR00147153,U2OS,BRD-U00146216-001-01-9,,,0.13717,137.17,0.12,120,DMSO,,,,BR00147153,H06,9,2346,2589,2346,2346,2589,2346,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DEX,-1,23,119,0.23409121764878182
BR00147153,U2OS,BRD-U00146217-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147153,H08,9,2454,2722,2454,2454,2722,2454,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DEX,-1,23,119,0.19602672259833415
BR00147153,U2OS,BRD-K68867920-051-16-9,0.36341,363.41,0.41152,411.52,0.12,120,DMSO,883.09,383.17,,BR00147153,H09,9,2297,2552,2297,2297,2552,2297,2025_04_14_OASIS_U2OS_Industry_Batch3,DEX,OASIS1553,,OASIS1553,OASIS1553_DEX,-1,23,119,0.2640451512089742
