Metadata_plate_map_name,Metadata_cell_type,Metadata_batch_id,Metadata_Concentration_mgmL,Metadata_Concentration_ugmL,Metadata_Concentration_mM,Metadata_Concentration_uM,Metadata_Volume_uL,Metadata_Volume_nL,Metadata_Solvent,Metadata_Formula_Weight,Metadata_Molecular_Weight,Metadata_control_type,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsIncludingEdges,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Count_NucleiIncludingEdges,Metadata_Object_Count,Metadata_Batch,Metadata_Media,Metadata_OASIS_ID,Metadata_PREFERRED_NAME,Metadata_Compound,Metadata_Treatment,Metadata_reference_index,n_pos_pairs,n_total_pairs,average_precision
BR00147152,U2OS,BRD-U00145635-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147152,D08,9,2029,2252,2029,2029,2252,2029,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.1969999544995451
BR00147152,U2OS,BRD-K58550667-001-12-9,0.666,666.0,1.7011,1701.1,0.12,120,DMSO,391.51,391.23,,BR00147152,D09,9,2177,2443,2177,2177,2443,2177,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K58550667-001-12-9,BRD-K58550667-001-12-9_DMSO,-1,11,107,0.2041061211515757
BR00147152,U2OS,BRD-U00145679-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147152,D10,9,1342,1469,1342,1342,1469,1342,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.7604419039891522
BR00147152,U2OS,BRD-A99888680-001-08-9,0.17534,175.34,0.41111,411.11,0.12,120,DMSO,426.49,426.21,,BR00147152,D11,9,2119,2334,2119,2119,2334,2119,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DMSO,-1,23,119,0.21491536866749075
BR00147152,U2OS,BRD-U00146217-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147152,D12,9,1995,2209,1995,1995,2209,1995,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.445652186592851
BR00147152,U2OS,BRD-K22031190-001-27-9,8.34,8340.0,33.333,33333.0,0.12,120,DMSO,250.2,250.04,,BR00147152,D13,9,1990,2209,1990,1990,2209,1990,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DMSO,-1,23,119,0.33950113760910683
BR00147152,U2OS,BRD-K46018455-001-31-9,36.182,36182.0,100.0,100000.0,0.12,120,DMSO,361.82,361.11,,BR00147152,D14,9,2147,2392,2147,2147,2392,2147,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.3444047000762427
BR00147152,U2OS,BRD-U00145680-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147152,D15,9,2093,2306,2093,2093,2306,2093,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.20311446685263906
BR00147152,U2OS,BRD-A06352418-001-30-9,0.064638,64.638,0.13704,137.04,0.12,120,DMSO,471.69,471.31,,BR00147152,D17,9,2050,2273,2050,2050,2273,2050,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.21265614831039167
BR00147152,U2OS,BRD-U00145675-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147152,D18,9,1992,2208,1992,1992,2208,1992,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DMSO,-1,23,119,0.7129541490060987
BR00147152,U2OS,BRD-A50157456-065-26-9,18.288,18288.0,33.333,33333.0,0.12,120,DMSO,548.65,225.14,,BR00147152,D20,9,2116,2334,2116,2116,2334,2116,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.28758641735743984
BR00147152,U2OS,BRD-K01826056-003-03-9,6.8547,6854.7,33.333,33333.0,0.12,120,DMSO,205.64,169.07,,BR00147152,D21,9,1960,2210,1960,1960,2210,1960,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.303251523630257
BR00147152,U2OS,BRD-U00146221-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147152,D22,9,1239,1384,1239,1239,1384,1239,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.6460405523342857
BR00147152,U2OS,BRD-K28307902-001-28-9,0.34101,341.01,1.2346,1234.6,0.12,120,DMSO,276.21,276.07,,BR00147152,D23,9,2065,2270,2065,2065,2270,2065,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS014,Flutamide,Flutamide,Flutamide_DMSO,-1,23,119,0.20845842333725667
BR00147152,U2OS,BRD-U00146215-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147152,D24,9,2070,2322,2070,2070,2322,2070,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.16887269811214967
BR00147152,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147152,E01,9,2147,2341,2147,2147,2341,2147,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DMSO,-1,11,107,0.10819980776316963
BR00147152,U2OS,BRD-K00140312-065-01-9,0.47785,477.86,1.2333,1233.3,0.12,120,DMSO,387.45,289.17,,BR00147152,E02,9,2171,2384,2171,2171,2384,2171,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.20359768379506002
BR00147152,U2OS,BRD-A97701745-001-20-9,0.91973,919.73,3.7037,3703.7,0.12,120,DMSO,248.33,248.15,,BR00147152,E03,9,1990,2192,1990,1990,2192,1990,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1433,Pindolol,Pindolol,Pindolol_DMSO,-1,23,119,0.18121201759259375
BR00147152,U2OS,BRD-K01825106-001-06-9,4.2167,4216.7,11.111,11111.0,0.12,120,DMSO,379.5,379.21,,BR00147152,E04,9,1884,2077,1884,1884,2077,1884,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1480,Donepezil,Donepezil,Donepezil_DMSO,-1,23,119,0.38446033491844944
BR00147152,U2OS,BRD-K22031190-001-27-9,0.92667,926.67,3.7037,3703.7,0.12,120,DMSO,250.2,250.04,,BR00147152,E05,9,1998,2187,1998,1998,2187,1998,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DMSO,-1,23,119,0.2040643744177009
BR00147152,U2OS,BRD-U00145680-001-01-9,,,0.005075,5.0754,0.12,120,DMSO,,,,BR00147152,E06,9,2021,2228,2021,2021,2228,2021,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.20327845866644711
BR00147152,U2OS,BRD-K47278471-003-31-9,0.12009,120.09,0.41152,411.52,0.12,120,DMSO,291.82,255.16,,BR00147152,E07,9,2118,2331,2118,2118,2331,2118,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DMSO,-1,23,119,0.20960862692181306
BR00147152,U2OS,BRD-K01825098-003-05-9,0.016684,16.684,0.045725,45.725,0.12,120,DMSO,364.87,328.18,,BR00147152,E08,9,1974,2187,1974,1974,2187,1974,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.2905935575283981
BR00147152,U2OS,BRD-U00146218-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147152,E09,9,1930,2109,1930,1930,2109,1930,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.25533270041013867
BR00147152,U2OS,BRD-K82795137-001-31-9,0.15757,157.57,0.41152,411.52,0.12,120,DMSO,382.89,382.14,,BR00147152,E10,9,2149,2372,2149,2149,2372,2149,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS302,Loratadine,Loratadine,Loratadine_DMSO,-1,23,119,0.328142671184339
BR00147152,U2OS,BRD-K81473089-001-30-9,0.027197,27.197,0.13717,137.17,0.12,120,DMSO,198.27,198.12,,BR00147152,E12,9,2003,2204,2003,2003,2204,2003,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS082,Tacrine,Tacrine,Tacrine_DMSO,-1,23,119,0.19354559079893263
BR00147152,U2OS,BRD-U00145635-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147152,E13,9,1858,2062,1858,1858,2062,1858,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.1624714883439517
BR00147152,U2OS,BRD-K73381542-001-27-9,0.61929,619.29,3.7037,3703.7,0.12,120,DMSO,167.21,167.09,,BR00147152,E14,9,2057,2276,2057,2057,2276,2057,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.2537100483016731
BR00147152,U2OS,BRD-K58550667-001-12-9,0.666,666.0,1.7011,1701.1,0.12,120,DMSO,391.51,391.23,,BR00147152,E15,9,2057,2293,2057,2057,2293,2057,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K58550667-001-12-9,BRD-K58550667-001-12-9_DMSO,-1,11,107,0.13251472356114471
BR00147152,U2OS,BRD-U00145679-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147152,E16,9,1169,1273,1169,1169,1273,1169,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.7823558737923948
BR00147152,U2OS,BRD-A97104540-004-17-9,0.47441,474.41,1.2346,1234.6,0.12,120,DMSO,384.27,303.15,,BR00147152,E17,9,2110,2340,2110,2110,2340,2110,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.3230559358530335
BR00147152,U2OS,BRD-U00146220-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147152,E18,9,1598,1770,1598,1598,1770,1598,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DMSO,-1,23,119,0.8134233148408102
BR00147152,U2OS,BRD-U00146215-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147152,E19,2,4,4,4,4,4,4,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.28594751034909965
BR00147152,U2OS,BRD-U00145681-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147152,E20,9,2057,2264,2057,2057,2264,2057,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.25035232115071976
BR00147152,U2OS,BRD-K00003619-001-04-9,0.9418,941.8,3.7037,3703.7,0.12,120,DMSO,254.28,254.09,,BR00147152,E21,9,1967,2179,1967,1967,2179,1967,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.2141057155451054
BR00147152,U2OS,BRD-K93461745-003-28-9,0.17365,173.65,0.41152,411.52,0.12,120,DMSO,421.97,385.25,,BR00147152,E23,9,1925,2115,1925,1925,2115,1925,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.2138023389315978
BR00147152,U2OS,BRD-K51544265-001-13-9,1.8575,1857.5,3.7037,3703.7,0.12,120,DMSO,501.51,501.17,,BR00147152,E24,9,2083,2314,2083,2083,2314,2083,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DMSO,-1,23,119,0.2999038810518599
BR00147152,U2OS,BRD-K01825098-003-05-9,0.15015,150.15,0.41152,411.52,0.12,120,DMSO,364.87,328.18,,BR00147152,F01,9,2028,2242,2028,2028,2242,2028,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.1724414859301014
BR00147152,U2OS,BRD-U00146218-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147152,F02,9,1955,2173,1955,1955,2173,1955,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.16918112956976167
BR00147152,U2OS,BRD-K68867920-051-16-9,1.0902,1090.2,1.2346,1234.6,0.12,120,DMSO,883.09,383.17,,BR00147152,F03,9,2184,2432,2184,2184,2432,2184,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.2694797554217555
BR00147152,U2OS,BRD-K92441787-001-10-9,3.8721,3872.1,11.111,11111.0,0.12,120,DMSO,348.49,348.21,,BR00147152,F05,9,2105,2331,2105,2105,2331,2105,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.49542681205202826
BR00147152,U2OS,BRD-K71879491-001-57-9,0.37092,370.92,1.2346,1234.6,0.12,120,DMSO,300.44,300.21,,BR00147152,F06,9,2052,2280,2052,2052,2280,2052,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.4438590798547781
BR00147152,U2OS,BRD-U00146219-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147152,F07,9,1142,1245,1142,1142,1245,1142,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DMSO,-1,23,119,0.5231758851168062
BR00147152,U2OS,BRD-U00146220-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147152,F09,9,1958,2173,1958,1958,2173,1958,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DMSO,-1,23,119,0.17277569615056415
BR00147152,U2OS,BRD-K53857191-001-27-9,0.00625,6.2503,0.015226,15.226,0.12,120,DMSO,410.49,410.21,,BR00147152,F10,9,2135,2379,2135,2135,2379,2135,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1459,Risperidone,Risperidone,Risperidone_DMSO,-1,23,119,0.3035510348941754
BR00147152,U2OS,BRD-U00145681-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147152,F11,9,2016,2210,2016,2016,2210,2016,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.2011652259165476
BR00147152,U2OS,BRD-U00146215-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147152,F12,9,2029,2237,2029,2029,2237,2029,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.23926460836347044
BR00147152,U2OS,BRD-A50157456-065-26-9,0.025087,25.087,0.045725,45.725,0.12,120,DMSO,548.65,225.14,,BR00147152,F13,9,2027,2262,2027,2027,2262,2027,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.23298408055889674
BR00147152,U2OS,BRD-A99888680-001-08-9,0.019482,19.482,0.045679,45.679,0.12,120,DMSO,426.49,426.21,,BR00147152,F14,9,1981,2207,1981,1981,2207,1981,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DMSO,-1,23,119,0.2266638454690835
BR00147152,U2OS,BRD-K46018455-001-31-9,0.1489,148.9,0.41152,411.52,0.12,120,DMSO,361.82,361.11,,BR00147152,F15,9,2055,2271,2055,2055,2271,2055,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.3495583056181838
BR00147152,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147152,F16,9,2143,2374,2143,2143,2374,2143,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DMSO,-1,11,107,0.32607551818739267
BR00147152,U2OS,BRD-K74514084-001-12-9,0.006662,6.6618,0.015226,15.226,0.12,120,DMSO,437.52,437.16,,BR00147152,F17,9,1989,2214,1989,1989,2214,1989,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DMSO,-1,23,119,0.4949524118625172
BR00147152,U2OS,BRD-K00003619-001-04-9,0.011627,11.627,0.045725,45.725,0.12,120,DMSO,254.28,254.09,,BR00147152,F18,9,2019,2234,2019,2019,2234,2019,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.17321768218243244
BR00147152,U2OS,BRD-U00145635-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147152,F19,9,1989,2223,1989,1989,2223,1989,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.23700887481560481
BR00147152,U2OS,BRD-K47557313-001-03-9,0.751,751.0,1.7009,1700.9,0.12,120,DMSO,441.52,441.22,,BR00147152,F20,9,1885,2112,1885,1885,2112,1885,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K47557313-001-03-9,BRD-K47557313-001-03-9_DMSO,-1,11,107,0.9231754161331626
BR00147152,U2OS,BRD-K28307902-001-28-9,0.01263,12.63,0.045725,45.725,0.12,120,DMSO,276.21,276.07,,BR00147152,F21,9,1889,2085,1889,1889,2085,1889,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS014,Flutamide,Flutamide,Flutamide_DMSO,-1,23,119,0.2580940556135297
BR00147152,U2OS,BRD-K70401845-001-27-9,39.344,39344.0,100.0,100000.0,0.12,120,DMSO,393.44,393.17,,BR00147152,F22,9,1443,1578,1443,1443,1578,1443,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DMSO,-1,23,119,0.8234203394400502
BR00147152,U2OS,BRD-K47278471-003-31-9,29.182,29182.0,100.0,100000.0,0.12,120,DMSO,291.82,255.16,,BR00147152,F23,9,1733,1882,1733,1733,1882,1733,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DMSO,-1,23,119,0.4441040213495737
BR00147152,U2OS,BRD-K81473089-001-30-9,0.24478,244.78,1.2346,1234.6,0.12,120,DMSO,198.27,198.12,,BR00147152,F24,9,2103,2344,2103,2103,2344,2103,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS082,Tacrine,Tacrine,Tacrine_DMSO,-1,23,119,0.19668264126669596
BR00147152,U2OS,BRD-U00146215-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147152,G01,9,2087,2260,2087,2087,2260,2087,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.18335497221622601
BR00147152,U2OS,BRD-K51544265-001-13-9,50.151,50151.0,100.0,100000.0,0.12,120,DMSO,501.51,501.17,,BR00147152,G02,9,164,177,164,164,177,164,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DMSO,-1,23,119,0.5207882053490686
BR00147152,U2OS,BRD-A06352418-001-30-9,0.021546,21.546,0.045679,45.679,0.12,120,DMSO,471.69,471.31,,BR00147152,G03,9,2049,2253,2049,2049,2253,2049,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.2854903299305592
BR00147152,U2OS,BRD-U00146217-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147152,G04,9,2168,2407,2168,2168,2407,2168,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.2801566939934755
BR00147152,U2OS,BRD-A36471396-001-07-9,0.12805,128.05,0.41111,411.11,0.12,120,DMSO,311.47,311.22,,BR00147152,G05,9,2123,2362,2123,2123,2362,2123,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1187,Biperiden,Biperiden,Biperiden_DMSO,-1,23,119,0.24278292095141296
BR00147152,U2OS,BRD-K91188791-001-17-5,0.582,582.0,1.6996,1699.6,0.12,120,DMSO,342.43,342.22,,BR00147152,G06,9,2315,2576,2315,2315,2576,2315,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K91188791-001-17-5,BRD-K91188791-001-17-5_DMSO,-1,11,107,0.13047868167451657
BR00147152,U2OS,BRD-K00003619-001-04-9,8.4762,8476.2,33.333,33333.0,0.12,120,DMSO,254.28,254.09,,BR00147152,G07,9,2175,2400,2175,2175,2400,2175,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.23861523717773134
BR00147152,U2OS,BRD-K01826056-003-03-9,20.564,20564.0,100.0,100000.0,0.12,120,DMSO,205.64,169.07,,BR00147152,G08,9,197,213,197,197,213,197,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.30966374202094316
BR00147152,U2OS,BRD-K71879491-001-57-9,0.041213,41.213,0.13717,137.17,0.12,120,DMSO,300.44,300.21,,BR00147152,G09,9,2041,2238,2041,2041,2238,2041,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.28981721125830306
BR00147152,U2OS,BRD-K00140312-065-01-9,0.005899,5.8994,0.015226,15.226,0.12,120,DMSO,387.45,289.17,,BR00147152,G10,9,2068,2287,2068,2068,2287,2068,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.1787969779610509
BR00147152,U2OS,BRD-A29485665-001-18-9,0.059036,59.036,0.13717,137.17,0.12,120,DMSO,430.37,430.06,,BR00147152,G12,9,2105,2336,2105,2105,2336,2105,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.2178373630825135
BR00147152,U2OS,BRD-K01826519-003-12-9,14.183,14183.0,33.3,33300.0,0.12,120,DMSO,425.91,389.21,,BR00147152,G14,9,1784,1988,1784,1784,1988,1784,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.3534590067473358
BR00147152,U2OS,BRD-U00145675-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147152,G15,9,1933,2160,1933,1933,2160,1933,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DMSO,-1,23,119,0.6930642606372853
BR00147152,U2OS,BRD-K93461745-003-28-9,0.52095,520.95,1.2346,1234.6,0.12,120,DMSO,421.97,385.25,,BR00147152,G16,9,2098,2353,2098,2098,2353,2098,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.1785660540360384
BR00147152,U2OS,BRD-U00146219-001-01-9,,,3.7037,3703.7,0.12,120,DMSO,,,,BR00147152,G17,9,2113,2347,2113,2113,2347,2113,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DMSO,-1,23,119,0.3600835486402636
BR00147152,U2OS,BRD-K92441787-001-10-9,0.047803,47.803,0.13717,137.17,0.12,120,DMSO,348.49,348.21,,BR00147152,G18,9,2187,2415,2187,2187,2415,2187,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.2806771855375019
BR00147152,U2OS,BRD-K68867920-051-16-9,88.309,88309.0,100.0,100000.0,0.12,120,DMSO,883.09,383.17,,BR00147152,G19,9,49,50,49,49,50,49,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.34907809017210484
BR00147152,U2OS,BRD-K73381542-001-27-9,1.8579,1857.9,11.111,11111.0,0.12,120,DMSO,167.21,167.09,,BR00147152,G20,9,2170,2370,2170,2170,2370,2170,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.298487915240805
BR00147152,U2OS,BRD-U00145681-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147152,G21,9,1979,2195,1979,1979,2195,1979,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.5522934418891592
BR00147152,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147152,G22,9,2254,2495,2254,2254,2495,2254,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DMSO,-1,11,107,0.6636613527954784
BR00147152,U2OS,BRD-U00146216-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147152,G23,9,2150,2396,2150,2150,2396,2150,2025_04_14_OASIS_U2OS_Industry_Batch3,DMSO,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DMSO,-1,23,119,0.19884719045372268
